number_documents,total_words_documents,long_words,long_extractive_words_ratio,long_compression_ratio,short_words,short_extractive_words_ratio,short_compression_ratio,long_to_short_extractive_words_ratio,long_to_short_compression_ratio,tiny_words,tiny_extractive_words_ratio,tiny_compression_ratio
7,111737,662,0.9561933534743202,168.78700906344412,67.0,0.9552238805970149,1667.7164179104477,0.835820895522388,9.880597014925373,13.0,0.8461538461538461,8595.153846153846
59,644565,1780,0.9640449438202248,362.11516853932585,423.0,0.9574468085106383,1523.7943262411347,0.8841607565011821,4.208037825059102,13.0,1.0,49581.92307692308
41,347735,2201,0.9586551567469332,157.9895502044525,163.0,0.9693251533742331,2133.3435582822085,0.8711656441717791,13.503067484662576,21.0,0.9047619047619048,16558.809523809523
27,123026,2293,0.948102921936328,53.652856519843,157.0,0.9554140127388535,783.6050955414013,0.89171974522293,14.605095541401274,29.0,0.8620689655172413,4242.275862068966
3,4754,402,0.7388059701492538,11.82587064676617,147.0,0.7414965986394558,32.34013605442177,0.8095238095238095,2.7346938775510203,,,
3,6665,189,0.7936507936507936,35.264550264550266,,,,,,,,
4,77891,490,0.9428571428571428,158.9612244897959,51.0,0.9411764705882353,1527.2745098039215,0.7450980392156863,9.607843137254902,24.0,0.9166666666666666,3245.4583333333335
6,16542,183,0.8907103825136612,90.39344262295081,37.0,0.7837837837837838,447.0810810810811,0.7027027027027027,4.945945945945946,14.0,0.7142857142857143,1181.5714285714287
16,130312,1607,0.955818294959552,81.09023024268824,94.0,0.9893617021276596,1386.2978723404256,0.8085106382978723,17.095744680851062,,,
3,35855,1079,0.8544949026876738,33.22984244670992,80.0,0.825,448.1875,0.7625,13.4875,22.0,0.6818181818181818,1629.7727272727273
6,10696,212,0.7688679245283019,50.45283018867924,,,,,,,,
6,50156,366,0.9426229508196722,137.03825136612022,106.0,0.9150943396226415,473.1698113207547,0.7452830188679245,3.452830188679245,37.0,0.8918918918918919,1355.5675675675675
30,330700,1235,0.982995951417004,267.7732793522267,41.0,1.0,8065.8536585365855,1.0,30.121951219512194,15.0,1.0,22046.666666666668
3,2561,111,0.7477477477477478,23.07207207207207,79.0,0.810126582278481,32.41772151898734,0.8987341772151899,1.4050632911392404,,,
6,30939,1323,0.9395313681027967,23.385487528344672,111.0,0.8828828828828829,278.72972972972974,0.8648648648648649,11.91891891891892,,,
5,5130,250,0.816,20.52,72.0,0.6944444444444444,71.25,0.6527777777777778,3.4722222222222223,18.0,0.5555555555555556,285.0
7,53394,512,0.873046875,104.28515625,70.0,0.8571428571428571,762.7714285714286,0.8714285714285714,7.314285714285714,,,
5,8124,188,0.8191489361702128,43.212765957446805,,,,,,,,
3,5295,316,0.7341772151898734,16.75632911392405,132.0,0.7651515151515151,40.11363636363637,0.8863636363636364,2.393939393939394,18.0,0.4444444444444444,294.1666666666667
3,8666,246,0.7601626016260162,35.22764227642276,,,,,,,,
18,28750,265,0.8754716981132076,108.49056603773585,,,,,,,,
3,3056,534,0.8220973782771536,5.722846441947565,82.0,0.7926829268292683,37.26829268292683,0.8170731707317073,6.512195121951219,,,
11,68526,283,0.9575971731448764,242.14134275618375,,,,,,,,
47,398755,2185,0.9725400457665904,182.49656750572083,,,,,,,,
6,50953,692,0.9219653179190751,73.63150289017341,93.0,0.956989247311828,547.8817204301075,0.8924731182795699,7.440860215053763,7.0,0.7142857142857143,7279.0
4,5721,227,0.7929515418502202,25.202643171806166,,,,,,,,
12,40723,478,0.9288702928870293,85.19456066945607,173.0,0.9017341040462428,235.39306358381504,0.930635838150289,2.7630057803468207,,,
5,30253,492,0.9065040650406504,61.489837398373986,49.0,1.0,617.4081632653061,0.9387755102040817,10.040816326530612,17.0,1.0,1779.5882352941176
5,5122,225,0.7555555555555555,22.764444444444443,,,,,,,,
5,104788,335,0.9701492537313433,312.8,71.0,0.9859154929577465,1475.887323943662,0.9154929577464789,4.71830985915493,,,
4,6557,153,0.7581699346405228,42.8562091503268,,,,,,,,
4,3525,86,0.8255813953488372,40.98837209302326,,,,,,,,
10,47587,593,0.9156829679595279,80.24789207419899,54.0,0.9444444444444444,881.2407407407408,0.8148148148148148,10.981481481481481,,,
3,4534,158,0.7658227848101266,28.696202531645568,,,,,,,,
25,78553,729,0.9506172839506173,107.75445816186557,154.0,0.9545454545454546,510.0844155844156,0.8766233766233766,4.733766233766234,,,
7,7275,251,0.7689243027888446,28.98406374501992,,,,,,,,
3,22311,555,0.9207207207207208,40.2,112.0,0.8839285714285714,199.20535714285714,0.9732142857142857,4.955357142857143,39.0,0.8717948717948718,572.0769230769231
5,48535,361,0.8836565096952909,134.4459833795014,85.0,0.8705882352941177,571.0,0.788235294117647,4.247058823529412,39.0,0.7948717948717948,1244.4871794871794
7,30386,605,0.9223140495867769,50.22479338842975,204.0,0.9313725490196079,148.95098039215685,0.7794117647058824,2.965686274509804,28.0,0.8214285714285714,1085.2142857142858
10,62161,700,0.9414285714285714,88.80142857142857,153.0,0.934640522875817,406.281045751634,0.8235294117647058,4.57516339869281,41.0,0.926829268292683,1516.121951219512
3,9013,271,0.8929889298892989,33.25830258302583,,,,,,,,
19,146684,1845,0.9512195121951219,79.50352303523036,273.0,0.967032967032967,537.3040293040293,0.8717948717948718,6.758241758241758,27.0,0.9629629629629629,5432.740740740741
8,16346,417,0.8369304556354916,39.199040767386094,,,,,,,,
3,8132,158,0.8227848101265823,51.46835443037975,,,,,,,,
6,22126,394,0.9213197969543148,56.15736040609137,168.0,0.9345238095238095,131.70238095238096,0.9523809523809523,2.3452380952380953,16.0,0.8125,1382.875
22,216834,856,0.9672897196261683,253.3107476635514,152.0,0.9605263157894737,1426.5394736842106,0.9802631578947368,5.631578947368421,18.0,1.0,12046.333333333334
6,15734,361,0.9168975069252078,43.58448753462604,66.0,0.9242424242424242,238.3939393939394,0.9848484848484849,5.46969696969697,13.0,0.8461538461538461,1210.3076923076924
4,15807,326,0.9141104294478528,48.487730061349694,74.0,0.8918918918918919,213.6081081081081,0.9594594594594594,4.405405405405405,,,
3,4950,142,0.8028169014084507,34.859154929577464,,,,,,,,
4,27331,820,0.8841463414634146,33.33048780487805,104.0,0.8942307692307693,262.7980769230769,0.9615384615384616,7.884615384615385,13.0,0.8461538461538461,2102.3846153846152
13,17838,272,0.7647058823529411,65.58088235294117,,,,,,,,
6,25741,324,0.8611111111111112,79.44753086419753,87.0,0.9195402298850575,295.8735632183908,0.9080459770114943,3.7241379310344827,,,
5,63952,383,0.9164490861618799,166.97650130548303,103.0,0.9320388349514563,620.8932038834952,0.970873786407767,3.7184466019417477,18.0,0.8888888888888888,3552.8888888888887
7,51834,936,0.9583333333333334,55.37820512820513,171.0,0.9766081871345029,303.12280701754383,0.8538011695906432,5.473684210526316,38.0,0.9210526315789473,1364.0526315789473
3,3707,191,0.7329842931937173,19.408376963350786,,,,,,,,
3,11520,433,0.8914549653579676,26.605080831408777,84.0,0.9285714285714286,137.14285714285714,0.8809523809523809,5.154761904761905,,,
5,15059,463,0.8509719222462203,32.524838012958966,79.0,0.7848101265822784,190.62025316455697,0.9113924050632911,5.860759493670886,41.0,0.7804878048780488,367.2926829268293
12,54790,987,0.939209726443769,55.511651469098275,244.0,0.9549180327868853,224.54918032786884,0.8975409836065574,4.045081967213115,9.0,0.8888888888888888,6087.777777777777
15,50847,1084,0.9428044280442804,46.906826568265686,116.0,0.9310344827586207,438.33620689655174,0.7844827586206896,9.344827586206897,,,
14,58149,653,0.900459418070444,89.0490045941807,77.0,0.9090909090909091,755.1818181818181,0.7532467532467533,8.480519480519481,30.0,0.8333333333333334,1938.3
29,130708,672,0.9479166666666666,194.50595238095238,94.0,0.9893617021276596,1390.5106382978724,0.7659574468085106,7.148936170212766,,,
5,18976,271,0.915129151291513,70.02214022140221,101.0,0.9207920792079208,187.88118811881188,0.8910891089108911,2.6831683168316833,,,
8,11503,860,0.8453488372093023,13.375581395348837,116.0,0.853448275862069,99.16379310344827,0.9051724137931034,7.413793103448276,40.0,0.75,287.575
10,102952,871,0.9460390355912744,118.19977037887486,177.0,0.9717514124293786,581.6497175141243,0.8870056497175142,4.9209039548022595,30.0,0.9333333333333333,3431.733333333333
2,51997,458,0.8777292576419214,113.53056768558952,187.0,0.893048128342246,278.05882352941177,0.9358288770053476,2.449197860962567,,,
4,28139,212,0.9245283018867925,132.7311320754717,44.0,0.9545454545454546,639.5227272727273,0.7272727272727273,4.818181818181818,,,
4,1491,179,0.6703910614525139,8.329608938547485,,,,,,,,
5,32051,346,0.869942196531792,92.63294797687861,140.0,0.9142857142857143,228.93571428571428,0.95,2.4714285714285715,11.0,0.8181818181818182,2913.7272727272725
7,106110,363,0.9504132231404959,292.31404958677683,108.0,0.9814814814814815,982.5,0.9351851851851852,3.361111111111111,,,
9,128096,411,0.9294403892944039,311.669099756691,60.0,0.95,2134.9333333333334,0.7,6.85,,,
3,7817,199,0.8291457286432161,39.28140703517588,83.0,0.8192771084337349,94.18072289156626,0.8795180722891566,2.397590361445783,,,
13,179033,572,0.9597902097902098,312.99475524475525,69.0,0.9420289855072463,2594.68115942029,1.0,8.289855072463768,20.0,0.9,8951.65
10,102181,945,0.9153439153439153,108.12804232804233,102.0,0.9215686274509803,1001.7745098039215,0.7843137254901961,9.264705882352942,,,
8,18480,855,0.8982456140350877,21.614035087719298,151.0,0.9271523178807947,122.3841059602649,0.9668874172185431,5.662251655629139,,,
5,18331,332,0.8885542168674698,55.213855421686745,104.0,0.8942307692307693,176.2596153846154,0.9038461538461539,3.1923076923076925,,,
10,104211,332,0.9036144578313253,313.8885542168675,,,,,,,,
3,4834,155,0.8064516129032258,31.18709677419355,,,,,,,,
5,37258,547,0.9341864716636198,68.11334552102376,,,,,,,,
2,15252,651,0.7265745007680492,23.428571428571427,72.0,0.9305555555555556,211.83333333333334,0.9444444444444444,9.041666666666666,22.0,0.8181818181818182,693.2727272727273
5,3988,169,0.7810650887573964,23.597633136094675,,,,,,,,
4,7590,199,0.7587939698492462,38.14070351758794,,,,,,,,
15,113034,627,0.94896331738437,180.2775119617225,58.0,0.9655172413793104,1948.8620689655172,0.9655172413793104,10.810344827586206,20.0,0.95,5651.7
35,219681,1787,0.9445998880805819,122.93284834918859,168.0,0.9404761904761905,1307.625,0.9047619047619048,10.636904761904763,,,
5,11301,993,0.7804632426988922,11.380664652567976,178.0,0.8370786516853933,63.48876404494382,0.8202247191011236,5.578651685393258,,,
6,90465,361,0.9224376731301939,250.595567867036,79.0,0.9113924050632911,1145.126582278481,0.8354430379746836,4.569620253164557,26.0,0.8461538461538461,3479.423076923077
3,37105,393,0.9338422391857506,94.4147582697201,80.0,0.9625,463.8125,0.85,4.9125,22.0,0.9545454545454546,1686.590909090909
8,45165,695,0.8258992805755395,64.98561151079137,92.0,0.9021739130434783,490.92391304347825,0.9782608695652174,7.554347826086956,,,
4,19354,345,0.8231884057971014,56.09855072463768,61.0,0.8688524590163934,317.27868852459017,0.8688524590163934,5.655737704918033,,,
39,413010,1254,0.9728867623604466,329.35406698564594,60.0,0.9666666666666667,6883.5,0.85,20.9,,,
23,236909,979,0.9734422880490297,241.9908069458631,278.0,0.9532374100719424,852.1906474820144,0.9856115107913669,3.5215827338129495,30.0,0.8666666666666667,7896.966666666666
3,4698,429,0.8298368298368298,10.951048951048952,67.0,0.7910447761194029,70.11940298507463,0.8805970149253731,6.402985074626866,28.0,0.42857142857142855,167.78571428571428
4,14307,229,0.8253275109170306,62.47598253275109,,,,,,,,
6,58686,644,0.9145962732919255,91.12732919254658,144.0,0.9583333333333334,407.5416666666667,0.9097222222222222,4.472222222222222,,,
6,20998,245,0.9346938775510204,85.70612244897958,125.0,0.912,167.984,0.976,1.96,8.0,0.875,2624.75
4,21654,514,0.8891050583657587,42.1284046692607,197.0,0.8984771573604061,109.91878172588832,0.9035532994923858,2.6091370558375635,14.0,0.7857142857142857,1546.7142857142858
11,68547,503,0.856858846918489,136.27634194831015,111.0,0.9099099099099099,617.5405405405405,0.6936936936936937,4.531531531531532,37.0,0.9459459459459459,1852.6216216216217
10,36864,1465,0.9187713310580204,25.163139931740613,161.0,0.9006211180124224,228.9689440993789,0.8571428571428571,9.099378881987578,17.0,0.8823529411764706,2168.470588235294
3,23041,781,0.7528809218950064,29.50192061459667,80.0,0.9375,288.0125,0.9,9.7625,,,
4,7404,206,0.8300970873786407,35.94174757281554,,,,,,,,
5,81881,533,0.9530956848030019,153.62288930581613,145.0,0.9724137931034482,564.696551724138,0.8758620689655172,3.6758620689655173,28.0,0.9642857142857143,2924.3214285714284
27,319223,1148,0.945993031358885,278.06881533101046,233.0,0.9828326180257511,1370.0557939914163,0.9656652360515021,4.927038626609442,19.0,1.0,16801.21052631579
4,14506,474,0.8945147679324894,30.60337552742616,,,,,,,,
7,28738,762,0.9238845144356955,37.71391076115486,66.0,0.9393939393939394,435.42424242424244,0.9090909090909091,11.545454545454545,21.0,0.9047619047619048,1368.4761904761904
48,632042,409,0.980440097799511,1545.3349633251835,95.0,0.9789473684210527,6653.073684210526,0.9368421052631579,4.3052631578947365,,,
5,7166,477,0.7987421383647799,15.023060796645701,83.0,0.8313253012048193,86.33734939759036,0.8192771084337349,5.746987951807229,16.0,0.875,447.875
4,17278,432,0.8495370370370371,39.995370370370374,141.0,0.8865248226950354,122.53900709219859,0.9432624113475178,3.0638297872340425,34.0,0.8235294117647058,508.1764705882353
12,110288,225,0.9733333333333334,490.1688888888889,71.0,0.9295774647887324,1553.3521126760563,0.7746478873239436,3.1690140845070425,,,
13,60490,411,0.9148418491484185,147.17761557177616,169.0,0.9585798816568047,357.92899408284023,0.9467455621301775,2.4319526627218937,,,
7,45451,919,0.9314472252448314,49.45701849836779,137.0,0.9124087591240876,331.75912408759126,0.8759124087591241,6.708029197080292,18.0,0.6666666666666666,2525.0555555555557
5,23070,180,0.8666666666666667,128.16666666666666,,,,,,,,
4,9427,146,0.773972602739726,64.56849315068493,,,,,,,,
11,33273,631,0.9175911251980983,52.73058637083994,135.0,0.8740740740740741,246.46666666666667,0.9185185185185185,4.674074074074074,27.0,0.8518518518518519,1232.3333333333333
3,8917,442,0.916289592760181,20.17420814479638,,,,,,,,
3,4975,293,0.7167235494880546,16.97952218430034,108.0,0.7037037037037037,46.06481481481482,0.9166666666666666,2.712962962962963,,,
12,43637,501,0.8882235528942116,87.0998003992016,,,,,,,,
9,191081,1143,0.958005249343832,167.17497812773402,211.0,0.966824644549763,905.5971563981043,0.8530805687203792,5.4170616113744074,16.0,0.9375,11942.5625
9,53407,597,0.9564489112227805,89.45896147403685,108.0,0.9444444444444444,494.50925925925924,0.7592592592592593,5.527777777777778,11.0,0.8181818181818182,4855.181818181818
2,5351,337,0.7477744807121661,15.87833827893175,108.0,0.7962962962962963,49.5462962962963,0.8888888888888888,3.1203703703703702,,,
3,3749,159,0.7232704402515723,23.57861635220126,,,,,,,,
8,36160,1153,0.8820468343451865,31.361665221162184,104.0,0.9423076923076923,347.6923076923077,0.9615384615384616,11.086538461538462,36.0,0.8055555555555556,1004.4444444444445
7,45100,781,0.8911651728553137,57.74647887323944,130.0,0.9230769230769231,346.9230769230769,0.8692307692307693,6.007692307692308,17.0,0.8823529411764706,2652.9411764705883
3,18633,414,0.8478260869565217,45.007246376811594,62.0,0.8709677419354839,300.53225806451616,0.7096774193548387,6.67741935483871,11.0,0.7272727272727273,1693.909090909091
6,59080,352,0.8920454545454546,167.8409090909091,75.0,0.8933333333333333,787.7333333333333,0.9333333333333333,4.693333333333333,16.0,0.9375,3692.5
15,44852,791,0.9355246523388117,56.70290771175727,,,,,,,,
7,12331,209,0.7703349282296651,59.0,45.0,0.8666666666666667,274.02222222222224,0.6,4.644444444444445,,,
4,19590,621,0.8389694041867954,31.545893719806763,115.0,0.8,170.34782608695653,0.8260869565217391,5.4,33.0,0.7272727272727273,593.6363636363636
5,26309,437,0.9221967963386728,60.203661327231124,43.0,0.9069767441860465,611.8372093023256,0.8372093023255814,10.162790697674419,,,
7,40486,549,0.8961748633879781,73.74499089253187,105.0,0.9333333333333333,385.5809523809524,0.8761904761904762,5.228571428571429,,,
11,68273,673,0.9316493313521546,101.44576523031203,169.0,0.9526627218934911,403.9822485207101,0.9349112426035503,3.9822485207100593,,,
10,156157,1649,0.9326864766525167,94.69799878714372,497.0,0.9678068410462777,314.19919517102613,0.9275653923541247,3.317907444668008,18.0,0.9444444444444444,8675.388888888889
7,18496,258,0.8333333333333334,71.68992248062015,77.0,0.9090909090909091,240.2077922077922,0.935064935064935,3.3506493506493507,,,
9,114401,1075,0.9432558139534883,106.41953488372093,204.0,0.9509803921568627,560.7892156862745,0.8431372549019608,5.269607843137255,30.0,0.9,3813.366666666667
6,79917,554,0.9314079422382672,144.25451263537906,184.0,0.9347826086956522,434.33152173913044,0.9293478260869565,3.010869565217391,36.0,0.9166666666666666,2219.9166666666665
3,34240,336,0.9345238095238095,101.9047619047619,88.0,0.8863636363636364,389.09090909090907,0.8295454545454546,3.8181818181818183,21.0,0.7142857142857143,1630.4761904761904
9,60958,1296,0.9320987654320988,47.035493827160494,83.0,0.9397590361445783,734.433734939759,0.891566265060241,15.614457831325302,,,
4,3067,110,0.7909090909090909,27.881818181818183,,,,,,,,
17,132034,2060,0.9325242718446602,64.09417475728155,108.0,0.8981481481481481,1222.537037037037,0.9166666666666666,19.074074074074073,34.0,0.9117647058823529,3883.3529411764707
6,10269,505,0.8554455445544554,20.334653465346534,85.0,0.8235294117647058,120.81176470588235,0.8352941176470589,5.9411764705882355,22.0,0.7727272727272727,466.77272727272725
5,25332,289,0.8788927335640139,87.65397923875433,,,,,,,,
9,96432,439,0.8747152619589977,219.6628701594533,92.0,0.9239130434782609,1048.1739130434783,0.967391304347826,4.771739130434782,17.0,0.9411764705882353,5672.470588235294
5,6846,105,0.7619047619047619,65.2,119.0,0.7815126050420168,57.529411764705884,0.6386554621848739,0.8823529411764706,,,
8,56244,773,0.9482535575679172,72.76067270375162,150.0,0.9866666666666667,374.96,0.8133333333333334,5.153333333333333,,,
3,4347,229,0.7510917030567685,18.982532751091703,103.0,0.7378640776699029,42.20388349514563,0.8932038834951457,2.2233009708737863,,,
2,3376,284,0.7570422535211268,11.887323943661972,72.0,0.7638888888888888,46.888888888888886,0.8333333333333334,3.9444444444444446,11.0,0.6363636363636364,306.90909090909093
7,57418,658,0.9316109422492401,87.26139817629179,138.0,0.9637681159420289,416.07246376811594,0.9130434782608695,4.768115942028985,16.0,0.875,3588.625
3,17859,268,0.8992537313432836,66.63805970149254,68.0,0.8823529411764706,262.63235294117646,0.7794117647058824,3.9411764705882355,16.0,1.0,1116.1875
3,2963,382,0.7984293193717278,7.7565445026178015,84.0,0.6428571428571429,35.273809523809526,0.75,4.5476190476190474,29.0,0.6551724137931034,102.17241379310344
4,6484,133,0.7218045112781954,48.75187969924812,,,,,,,,
9,9918,415,0.9253012048192771,23.898795180722892,116.0,0.9051724137931034,85.5,0.7844827586206896,3.5775862068965516,,,
5,4157,188,0.8085106382978723,22.111702127659573,84.0,0.7857142857142857,49.48809523809524,0.9404761904761905,2.238095238095238,,,
9,21266,528,0.8560606060606061,40.27651515151515,82.0,0.9024390243902439,259.3414634146341,0.8292682926829268,6.439024390243903,13.0,0.9230769230769231,1635.8461538461538
16,319097,386,0.927461139896373,826.6761658031088,111.0,0.972972972972973,2874.747747747748,0.8648648648648649,3.4774774774774775,,,
6,29929,299,0.8729096989966555,100.09698996655518,161.0,0.9254658385093167,185.8944099378882,0.8136645962732919,1.8571428571428572,,,
7,17499,377,0.9363395225464191,46.41644562334218,211.0,0.95260663507109,82.93364928909952,0.9478672985781991,1.7867298578199051,,,
7,51203,669,0.9402092675635276,76.53662182361734,,,,,,,,
6,14098,767,0.9322033898305084,18.380704041720993,65.0,0.9538461538461539,216.8923076923077,0.7846153846153846,11.8,,,
12,314827,800,0.9575,393.53375,54.0,0.9814814814814815,5830.12962962963,0.8888888888888888,14.814814814814815,,,
5,35246,677,0.9409158050221565,52.062038404726735,62.0,0.9354838709677419,568.483870967742,0.8387096774193549,10.919354838709678,,,
3,8174,216,0.8148148148148148,37.842592592592595,127.0,0.8267716535433071,64.36220472440945,0.9763779527559056,1.7007874015748032,,,
5,19714,628,0.9092356687898089,31.39171974522293,73.0,0.863013698630137,270.05479452054794,0.726027397260274,8.602739726027398,15.0,0.8666666666666667,1314.2666666666667
3,11756,375,0.8186666666666667,31.349333333333334,61.0,0.8852459016393442,192.72131147540983,0.819672131147541,6.147540983606557,17.0,0.5294117647058824,691.5294117647059
3,26970,506,0.857707509881423,53.30039525691699,94.0,0.8404255319148937,286.9148936170213,0.723404255319149,5.382978723404255,18.0,0.6666666666666666,1498.3333333333333
8,13986,851,0.8707403055229143,16.434782608695652,196.0,0.8316326530612245,71.35714285714286,0.8010204081632653,4.341836734693878,26.0,0.6538461538461539,537.9230769230769
5,28982,420,0.8785714285714286,69.0047619047619,139.0,0.9064748201438849,208.50359712230215,0.9424460431654677,3.0215827338129495,14.0,0.8571428571428571,2070.1428571428573
5,17776,429,0.6993006993006993,41.43589743589744,,,,,,,,
7,37139,582,0.9381443298969072,63.812714776632305,54.0,0.8333333333333334,687.7592592592592,0.6851851851851852,10.777777777777779,17.0,0.6470588235294118,2184.6470588235293
55,249236,799,0.951188986232791,311.9349186483104,120.0,0.9083333333333333,2076.9666666666667,0.8416666666666667,6.658333333333333,,,
8,98390,1016,0.9557086614173228,96.84055118110236,90.0,0.9888888888888889,1093.2222222222222,0.9222222222222223,11.28888888888889,18.0,0.9444444444444444,5466.111111111111
3,3738,109,0.7431192660550459,34.293577981651374,,,,,,,,
3,2898,110,0.7181818181818181,26.345454545454544,,,,,,,,
3,11027,209,0.84688995215311,52.760765550239235,77.0,0.8311688311688312,143.2077922077922,0.8441558441558441,2.7142857142857144,14.0,0.6428571428571429,787.6428571428571
6,31682,207,0.9371980676328503,153.05314009661836,88.0,0.9204545454545454,360.02272727272725,0.9090909090909091,2.352272727272727,,,
12,136204,1081,0.96577243293247,125.9981498612396,94.0,0.9574468085106383,1448.9787234042553,0.8297872340425532,11.5,14.0,0.7142857142857143,9728.857142857143
3,22150,616,0.8717532467532467,35.95779220779221,66.0,0.9545454545454546,335.6060606060606,0.7878787878787878,9.333333333333334,13.0,0.7692307692307693,1703.8461538461538
6,5869,190,0.7473684210526316,30.889473684210525,,,,,,,,
5,35269,403,0.9106699751861043,87.51612903225806,145.0,0.9310344827586207,243.2344827586207,0.8137931034482758,2.779310344827586,,,
12,106204,704,0.9446022727272727,150.85795454545453,58.0,0.9310344827586207,1831.103448275862,0.7413793103448276,12.137931034482758,25.0,0.92,4248.16
6,59675,1323,0.9402872260015117,45.10582010582011,118.0,0.923728813559322,505.72033898305085,0.8728813559322034,11.211864406779661,15.0,0.9333333333333333,3978.3333333333335
5,18433,673,0.9019316493313522,27.38930163447251,164.0,0.8902439024390244,112.39634146341463,0.8475609756097561,4.103658536585366,13.0,0.8461538461538461,1417.923076923077
7,11551,230,0.782608695652174,50.221739130434784,,,,,,,,
20,250984,1241,0.9726027397260274,202.2433521353747,150.0,0.96,1673.2266666666667,1.0,8.273333333333333,38.0,1.0,6604.8421052631575
8,28014,962,0.920997920997921,29.12058212058212,146.0,0.910958904109589,191.87671232876713,0.8698630136986302,6.589041095890411,37.0,0.918918918918919,757.1351351351351
5,26720,300,0.9466666666666667,89.06666666666666,25.0,0.96,1068.8,0.76,12.0,,,
57,235181,1382,0.9645441389290883,170.17438494934876,136.0,0.9852941176470589,1729.2720588235295,0.8235294117647058,10.161764705882353,,,
4,21739,409,0.8679706601466992,53.15158924205379,91.0,0.8681318681318682,238.8901098901099,0.8241758241758241,4.4945054945054945,,,
4,7849,327,0.8134556574923547,24.003058103975537,82.0,0.8292682926829268,95.71951219512195,0.9512195121951219,3.9878048780487805,,,
26,196675,1760,0.9539772727272727,111.7471590909091,221.0,0.9502262443438914,889.9321266968326,0.8144796380090498,7.963800904977376,19.0,0.8421052631578947,10351.315789473685
6,63095,382,0.93717277486911,165.17015706806282,86.0,0.9534883720930233,733.6627906976744,0.9767441860465116,4.441860465116279,7.0,0.42857142857142855,9013.57142857143
19,89684,796,0.949748743718593,112.66834170854271,67.0,0.9701492537313433,1338.5671641791046,0.835820895522388,11.880597014925373,,,
3,4103,128,0.7109375,32.0546875,,,,,,,,
7,34613,599,0.9348914858096828,57.784641068447414,128.0,0.9453125,270.4140625,0.828125,4.6796875,,,
6,18696,305,0.8524590163934426,61.2983606557377,75.0,0.92,249.28,1.0,4.066666666666666,,,
5,19974,313,0.8881789137380192,63.814696485623,,,,,,,,
12,52130,446,0.9304932735426009,116.88340807174887,,,,,,,,
3,3147,146,0.7876712328767124,21.554794520547944,,,,,,,,
4,5931,238,0.6974789915966386,24.92016806722689,,,,,,,,
5,11512,341,0.8709677419354839,33.759530791788855,,,,,,,,
6,9443,342,0.8450292397660819,27.61111111111111,207.0,0.8357487922705314,45.61835748792271,0.8405797101449275,1.6521739130434783,,,
4,6241,326,0.8466257668711656,19.144171779141104,,,,,,,,
11,48154,348,0.9454022988505747,138.3735632183908,69.0,0.8985507246376812,697.8840579710145,0.855072463768116,5.043478260869565,,,
4,4918,174,0.8333333333333334,28.264367816091955,,,,,,,,
5,14451,162,0.8827160493827161,89.20370370370371,,,,,,,,
9,33364,337,0.9080118694362018,99.00296735905044,114.0,0.9210526315789473,292.6666666666667,0.8859649122807017,2.956140350877193,,,
2,9503,581,0.7641996557659209,16.356282271944924,55.0,0.8363636363636363,172.78181818181818,0.9454545454545454,10.563636363636364,,,
4,4429,163,0.7177914110429447,27.171779141104295,,,,,,,,
6,13006,299,0.7892976588628763,43.49832775919732,76.0,0.8421052631578947,171.1315789473684,0.7763157894736842,3.9342105263157894,,,
8,210770,835,0.948502994011976,252.4191616766467,189.0,0.9470899470899471,1115.1851851851852,0.8994708994708994,4.417989417989418,9.0,0.8888888888888888,23418.88888888889
7,41294,633,0.9304897314375987,65.23538704581358,195.0,0.9179487179487179,211.76410256410256,0.9794871794871794,3.246153846153846,18.0,0.9444444444444444,2294.1111111111113
3,9931,159,0.8490566037735849,62.459119496855344,,,,,,,,
8,39073,132,0.8939393939393939,296.00757575757575,,,,,,,,
4,5384,215,0.813953488372093,25.04186046511628,,,,,,,,
9,42909,413,0.9031476997578692,103.8958837772397,51.0,0.8627450980392157,841.3529411764706,0.8823529411764706,8.098039215686274,16.0,0.5625,2681.8125
3,3764,195,0.7435897435897436,19.3025641025641,,,,,,,,
4,8976,170,0.7294117647058823,52.8,,,,,,,,
23,258696,1587,0.9224952741020794,163.00945179584122,213.0,0.9014084507042254,1214.5352112676057,0.92018779342723,7.450704225352113,,,
4,14403,220,0.8681818181818182,65.46818181818182,131.0,0.9083969465648855,109.94656488549619,0.9770992366412213,1.6793893129770991,,,
2,19891,379,0.8469656992084432,52.482849604221634,125.0,0.88,159.128,0.848,3.032,,,
4,5197,156,0.7435897435897436,33.31410256410256,,,,,,,,
6,13680,356,0.8792134831460674,38.42696629213483,54.0,0.8703703703703703,253.33333333333334,0.8333333333333334,6.592592592592593,16.0,0.75,855.0
8,12651,601,0.8685524126455907,21.04991680532446,125.0,0.864,101.208,0.92,4.808,,,
4,6281,189,0.8359788359788359,33.232804232804234,,,,,,,,
9,18380,162,0.8950617283950617,113.45679012345678,,,,,,,,
7,21023,415,0.9421686746987952,50.6578313253012,,,,,,,,
9,101535,1147,0.951176983435048,88.52223190932868,90.0,0.9111111111111111,1128.1666666666667,0.7888888888888889,12.744444444444444,15.0,0.9333333333333333,6769.0
5,18239,246,0.9105691056910569,74.14227642276423,95.0,0.8947368421052632,191.98947368421054,0.7578947368421053,2.5894736842105264,,,
3,3405,159,0.710691823899371,21.41509433962264,,,,,,,,
